file_path,transcript
/content/drive/MyDrive/wav_16k/dialog_00300980.wav,음/ 왜 학교에서 저를 부르셨나요?
/content/drive/MyDrive/wav_16k/dialog_00300986.wav,저기/ 이 폭염에 야외에서 활동을 계획하는 건 아니라고 생각해요.
/content/drive/MyDrive/wav_16k/dialog_00300982.wav,그/ 방송에서 몸에 좋다고 하는 거 반은 아닌 거 같아요.
/content/drive/MyDrive/wav_16k/dialog_00300981.wav,아+ 아이돌 그룹을 보면 대단한 거 같아요.
/content/drive/MyDrive/wav_16k/dialog_00300985.wav,음/ 선생님이 매우 뚱뚱하셔서 칠판이 보이지 않았어요.
/content/drive/MyDrive/wav_16k/dialog_00300983.wav,그/ 학교 앞 커피숍에서 보기로 했어.
/content/drive/MyDrive/wav_16k/dialog_00300988.wav,그/ 코로나 언제 끝날지 몰라 짜증 나.
/content/drive/MyDrive/wav_16k/dialog_00300987.wav,음/ 자산관리 사이트를 활용해 보세요.
/content/drive/MyDrive/wav_16k/dialog_00300989.wav,아/ 라디오 방송을 듣고 있으면 심심하지 않아요.
/content/drive/MyDrive/wav_16k/dialog_00300990.wav,그/ 요즘 잠이 안 올 때 이 음악을 자주 듣곤 해.
/content/drive/MyDrive/wav_16k/dialog_00300993.wav,아/ 학교에서 야간자율학습을 했어.
/content/drive/MyDrive/wav_16k/dialog_00300992.wav,아/ 엄마가 옆에 있어서 항상 든든해.
/content/drive/MyDrive/wav_16k/dialog_00300994.wav,음/ 학교에서는 제발 소란스럽게 굴지 마라.
/content/drive/MyDrive/wav_16k/dialog_00300991.wav,그/ 워싱턴에 가면 백악관에 꼭 가보고 싶어.
/content/drive/MyDrive/wav_16k/dialog_00300997.wav,아/ 오늘은 친구와 저녁 약속이 있어.
/content/drive/MyDrive/wav_16k/dialog_00300996.wav,저기/ 금리에 대해 많이 알려주세요.
/content/drive/MyDrive/wav_16k/dialog_00300998.wav,저기/ 아기가 태풍이 와서 너무 무서워해.
/content/drive/MyDrive/wav_16k/dialog_00300995.wav,그/ 나는 해외로 문화 탐방을 가보고 싶어.
/content/drive/MyDrive/wav_16k/dialog_00301002.wav,아/ 건강관리받으려는데 상담해주라.
/content/drive/MyDrive/wav_16k/dialog_00301000.wav,아/ 올여름은 폭염이 심하겠네.
/content/drive/MyDrive/wav_16k/dialog_00300999.wav,음/ 치아 보험도 넣을 걸 지금은 후회한다.
/content/drive/MyDrive/wav_16k/dialog_00301001.wav,아/ 이번 여행을 가서 특산물이라고 사 왔는데 모두 가짜래.
/content/drive/MyDrive/wav_16k/dialog_00301010.wav,저기/ 저희 집은 통금 시간이 생겼어요.
/content/drive/MyDrive/wav_16k/dialog_00301006.wav,저기/ 직업이 별로 없는 것 같아서요.
/content/drive/MyDrive/wav_16k/dialog_00301008.wav,음/ 가을엔 전어지. 전어축제에 가보자.
/content/drive/MyDrive/wav_16k/dialog_00301004.wav,아/ 코로나로 올해 모든 축제는 열리지도 못했어.
/content/drive/MyDrive/wav_16k/dialog_00301007.wav,음/ 제주도 특산물을 이용한 음식이 있어?
/content/drive/MyDrive/wav_16k/dialog_00301005.wav,아/ 여기 음식은 모두 다 내 입맛에 맞지를 않아.
/content/drive/MyDrive/wav_16k/dialog_00301012.wav,저기/ 우리 같이 친구 해볼 까나요.
/content/drive/MyDrive/wav_16k/dialog_00301013.wav,음/ 경제적 제재를 가하기로 했다네.
/content/drive/MyDrive/wav_16k/dialog_00301003.wav,저기/ 보험사에 전화해서 확인해보세요.
/content/drive/MyDrive/wav_16k/dialog_00301011.wav,그/ 환경 때문에 아무것도 못하겠어요 너무 우울해요.
/content/drive/MyDrive/wav_16k/dialog_00301014.wav,아/ 학교에 가서 현장 체험학습 신청서 내고 왔어요.
/content/drive/MyDrive/wav_16k/dialog_00301009.wav,저기/ 이번에 독감이 다시 유행이래 독감 예방주사 꼭 맞아.
/content/drive/MyDrive/wav_16k/dialog_00301017.wav,그/ 식사 맛있게 드시기 바랍니다.
/content/drive/MyDrive/wav_16k/dialog_00301020.wav,음/ 경제에 대해서 자세히 알려주세요.
/content/drive/MyDrive/wav_16k/dialog_00301019.wav,그/ 단체로 휴가 냈더니 역시나 거절당했어요.
/content/drive/MyDrive/wav_16k/dialog_00301016.wav,음/ 우린 같은 아이돌을 좋아하니 취향이 비슷하네요.
/content/drive/MyDrive/wav_16k/dialog_00301015.wav,저기/ 이번 영화는 진짜 별로인 것 같다.
/content/drive/MyDrive/wav_16k/dialog_00301018.wav,음/ 오늘은 맛있는 음식 먹고 싶어요.
/content/drive/MyDrive/wav_16k/dialog_00301025.wav,저기/ 넌 여기 특산물을 먹어본 적 있니.
/content/drive/MyDrive/wav_16k/dialog_00301021.wav,그/ 집에서 영화를 보는 사람들이 많아졌습니다.
/content/drive/MyDrive/wav_16k/dialog_00301023.wav,그/ 걷는 게 제일 좋은 운동이래요.
/content/drive/MyDrive/wav_16k/dialog_00301026.wav,그/ 로마는 한번 가보고 싶어요 아직 못 갔거든요.
/content/drive/MyDrive/wav_16k/dialog_00301027.wav,음/ 보험회사에 전화해보면 되지 않을까?
/content/drive/MyDrive/wav_16k/dialog_00301024.wav,저기/ 코로나로 학교를 못 가고 있어요.
/content/drive/MyDrive/wav_16k/dialog_00301022.wav,저기/ 경상도의 지진 발생 빈도가 높아 지네.
/content/drive/MyDrive/wav_16k/dialog_00301038.wav,그/ 선생님을 집에서 일상 대화를 할 때 어떤 얘기를 하세요?
/content/drive/MyDrive/wav_16k/dialog_00301035.wav,저기/ 금리가 중요한 건 아니에요.
/content/drive/MyDrive/wav_16k/dialog_00301029.wav,아/ 포항·경주 지진 이후 강화된 안전기준을 맞추려면 이 수준으로 이용률을 올리는 건 힘들다고 판단했다.
/content/drive/MyDrive/wav_16k/dialog_00301030.wav,아/ 청약만 생각하게 되는 내가 싫어요.
/content/drive/MyDrive/wav_16k/dialog_00301034.wav,저기/ 우리 집 강아지는 삑삑이 인형을 너무 좋아해요.
/content/drive/MyDrive/wav_16k/dialog_00301033.wav,아/ 코로나 면+ 아니었으면 해외여행 갔을 (거야)/(꺼야).
/content/drive/MyDrive/wav_16k/dialog_00301031.wav,그/ 트레이너 선생님 운동을 효과적으로 하려면 어떻게 해야 할까요?
/content/drive/MyDrive/wav_16k/dialog_00301028.wav,저기/ 건강검진받으러 병원에 갔다.
/content/drive/MyDrive/wav_16k/dialog_00301036.wav,그/ 환절기라 아침저녁으로 쌀쌀하니 건강 조심하세요.
/content/drive/MyDrive/wav_16k/dialog_00301032.wav,음/ 이+ 지역이 관광지로 개발된다고?
/content/drive/MyDrive/wav_16k/dialog_00301037.wav,음/ 어제 김대리와 영화에 대해 이야기를 나눴다.
/content/drive/MyDrive/wav_16k/dialog_00301041.wav,아/ 이번에 발표된 부동산 정책 설명해 주세요.
/content/drive/MyDrive/wav_16k/dialog_00301045.wav,아/ 부동산에 집 내 놨는데 연락 한 통이 없네요.
/content/drive/MyDrive/wav_16k/dialog_00301043.wav,음/ 비 오늘 날씨를 좋아하는 사람은 왠지 분위기 있어 보여.
/content/drive/MyDrive/wav_16k/dialog_00301040.wav,저기/ 저는 아직 가족들이랑 살고 있습니다.
/content/drive/MyDrive/wav_16k/dialog_00301039.wav,아/ 휴가 해외로 가고 싶은데 이 시국에 떠나면 안 되겠죠?
/content/drive/MyDrive/wav_16k/dialog_00301042.wav,그/ 선생님이 점심에 맛있는 거 사줬어.
/content/drive/MyDrive/wav_16k/dialog_00301044.wav,아/ 휴가를 어디로 가면 좋을까요?
/content/drive/MyDrive/wav_16k/dialog_00301057.wav,음/ 건강을 위해 운동을 해야 합니다.
/content/drive/MyDrive/wav_16k/dialog_00301049.wav,아/ 온난화로 인한 환경문제는 어떻게 해결을 할까요?
/content/drive/MyDrive/wav_16k/dialog_00301052.wav,음/ 어제 김대리와 금리에 대해 이야기를 나눴습니다.
/content/drive/MyDrive/wav_16k/dialog_00301046.wav,아/ 적금형 보험보다 보장성 보험을 들어요.
/content/drive/MyDrive/wav_16k/dialog_00301051.wav,저기/ 좋아했던 방과후 수업 중 뭐가 있을까?
/content/drive/MyDrive/wav_16k/dialog_00301047.wav,저기/ 태풍이 온다길래 준비해뒀어요.
/content/drive/MyDrive/wav_16k/dialog_00301055.wav,아/ 운동도 너무 많이 했더니 몸에 무리가 (가더라고요)/(가더라구요).
/content/drive/MyDrive/wav_16k/dialog_00301050.wav,그/ 직업을 구하지 못해서 아직 백수로 지내요.
/content/drive/MyDrive/wav_16k/dialog_00301054.wav,저기/ 당진에서 간장게장을 톡 산물이라고 구입했어요.
/content/drive/MyDrive/wav_16k/dialog_00301048.wav,저기/ 바람이 시원하게 잘 불어서 좋아요.
/content/drive/MyDrive/wav_16k/dialog_00301056.wav,음/ 재밌는 방송 있으면 알려주세요.
/content/drive/MyDrive/wav_16k/dialog_00301053.wav,저기/ 폭염이 심했더니 모기가 거의 없었어.
/content/drive/MyDrive/wav_16k/dialog_00301060.wav,음/ 오늘 점심 식사는 수육국밥입니다.
/content/drive/MyDrive/wav_16k/dialog_00301066.wav,저기/ 두 분이 조용하게 식사하시라고 예약했습니다.
/content/drive/MyDrive/wav_16k/dialog_00301058.wav,아/ 방송반에서 편집을 담당하고 있어요.
/content/drive/MyDrive/wav_16k/dialog_00301063.wav,음/ 수요일은 태풍 관련 수업 들어 태풍에 대해 많이 배워.
/content/drive/MyDrive/wav_16k/dialog_00301065.wav,아/ 코로나 때문에 밖에 못 나가서 너무 답답해.
/content/drive/MyDrive/wav_16k/dialog_00301061.wav,아/ 건강을 위해 요가를 시작했어요.
/content/drive/MyDrive/wav_16k/dialog_00301059.wav,그/ 오늘 점심은 탕수육이랑 짬뽕 (먹으려고요)/(먹으려구요).
/content/drive/MyDrive/wav_16k/dialog_00301062.wav,아/ 나만 고양이가 없어서 너무 슬퍼.
/content/drive/MyDrive/wav_16k/dialog_00301064.wav,음/ 지진이 나면 책상 밑으로 가야 해.
/content/drive/MyDrive/wav_16k/dialog_00301070.wav,음/ 친구를 (만들려면)/(만드려면) 어떻게 해야 하나요?
/content/drive/MyDrive/wav_16k/dialog_00301068.wav,음/ 생일을 맞은 사람인가 봅니다.
/content/drive/MyDrive/wav_16k/dialog_00301073.wav,저기/ 어떤 적금도 계속 돈을 안 넣으면 의미 없어.
/content/drive/MyDrive/wav_16k/dialog_00301067.wav,저기/ 이번에 공부를 열심히 해서 성적이 올랐어요.
/content/drive/MyDrive/wav_16k/dialog_00301069.wav,아/ 코로나 예방에는 손을 잘 씻는 게 중요해요.
/content/drive/MyDrive/wav_16k/dialog_00301072.wav,그/ 엄마 이제는 우리 같이 건강관리해요.
/content/drive/MyDrive/wav_16k/dialog_00301071.wav,그/ 지진 나면 이 벨을 누르세요 비상벨이거든요.
/content/drive/MyDrive/wav_16k/dialog_00301076.wav,그/ 요즘 일회용품 사용량이 늘어나서 환경오염 문제가 대두되고 있다는 이야기를 들었어요.
/content/drive/MyDrive/wav_16k/dialog_00301074.wav,아/ 지진이 났을 땐 어떻게 해야 할까요?
/content/drive/MyDrive/wav_16k/dialog_00301075.wav,저기/ 추석인데 휴가를 간다고? 어디로?
/content/drive/MyDrive/wav_16k/dialog_00301083.wav,저기/ 요즘 전 세계 경제가 불안불안해.
/content/drive/MyDrive/wav_16k/dialog_00301084.wav,음/ 폭염으로 에어컨 많이 틀었더니 전기세가 많이 나왔어.
/content/drive/MyDrive/wav_16k/dialog_00301081.wav,음/ 오늘 날씨 정말 맑다. 구름 좀 봐.
/content/drive/MyDrive/wav_16k/dialog_00301085.wav,저기/ 학교 가기 전에 어디 (들렀다 갈게요)/(들렸다갈께요).
/content/drive/MyDrive/wav_16k/dialog_00301082.wav,그이야 태풍이 부니깐 간판이 날아가네.
/content/drive/MyDrive/wav_16k/dialog_00301079.wav,아/ 도대체 지진이 얼마나 심하게 왔대요.
/content/drive/MyDrive/wav_16k/dialog_00301077.wav,그/ 할머니 건강하게 오래오래 사세요.
/content/drive/MyDrive/wav_16k/dialog_00301078.wav,아/ 부동산에 내놓은 지가 언젠데 아직도 소식이 없니.
/content/drive/MyDrive/wav_16k/dialog_00301080.wav,그/ 자산관리를 잘 해야 한다고 하는데 도대체 어떻게 하는 거야?
/content/drive/MyDrive/wav_16k/dialog_00301086.wav,음/ 세계도시 여행을 하면 너무 행복해.
/content/drive/MyDrive/wav_16k/dialog_00301090.wav,음/ 영양제를 먹고 있는데 맨날 까먹어.
/content/drive/MyDrive/wav_16k/dialog_00301093.wav,아/ 태풍이 불 때는 밖에 나가지 말아요.
/content/drive/MyDrive/wav_16k/dialog_00301089.wav,저기/ 아무리 공부해도 성적이 오르지 않는데 무슨 문제가 있을까요?
/content/drive/MyDrive/wav_16k/dialog_00301092.wav,저기/ 옛날에 강아지를 기르려 했는데 부모님이 반대하셨어요.
/content/drive/MyDrive/wav_16k/dialog_00301094.wav,아/ 운동 기구를 구입해서 집에서 (하려고요)/(하려구요).
/content/drive/MyDrive/wav_16k/dialog_00301088.wav,그/ 내가 좋아하는 해외여행 장소는 유럽이다.
/content/drive/MyDrive/wav_16k/dialog_00301087.wav,저기/ 직업에는 귀천이 없다고 해요. 그러니 직업으로 신분을 가리면 안 돼요.
/content/drive/MyDrive/wav_16k/dialog_00301091.wav,아/ 대학교는 서울 밖에서 나왔어요.
/content/drive/MyDrive/wav_16k/dialog_00301108.wav,아/ 너는 어떤 아이돌을 가장 좋아하니?
/content/drive/MyDrive/wav_16k/dialog_00301098.wav,그/ 유능한 자산관리사 추천 좀 부탁드려요.
/content/drive/MyDrive/wav_16k/dialog_00301096.wav,아/ 몰디브에서 모히또 한잔하고 싶네요.
/content/drive/MyDrive/wav_16k/dialog_00301100.wav,음/ 주로 어떤 음식을 좋아하시나요?
/content/drive/MyDrive/wav_16k/dialog_00301097.wav,그이 시국에 해외여행을 가는 건 좀 아니지 않나요?
/content/drive/MyDrive/wav_16k/dialog_00301102.wav,저기/ 이번 주는 계속 내가 청소했는데?
/content/drive/MyDrive/wav_16k/dialog_00301103.wav,아/ 이번 건강 검진에는 대장 내시경도 해요.
/content/drive/MyDrive/wav_16k/dialog_00301104.wav,아/ 저희 집 강아지는 저에겐 (가족이에요)/(가족이예요).
/content/drive/MyDrive/wav_16k/dialog_00301106.wav,음+ 음력 생일이 언젠지 알고 싶으면 변환기를 사용하면 되잖아.
/content/drive/MyDrive/wav_16k/dialog_00301101.wav,음/ 마지막으로 가보신 축제가 어딘가요?
/content/drive/MyDrive/wav_16k/dialog_00301105.wav,저기/ 걔는 처음부터 성적이 좋더라.
/content/drive/MyDrive/wav_16k/dialog_00301107.wav,그/ 우리 쫑이가 요즘 아파. 아픈데 말을 못 해서 더 슬퍼. 안 아프고 평생 행복하게 살았으면 좋겠어.
/content/drive/MyDrive/wav_16k/dialog_00301095.wav,그/ 학교에서 무슨 일이 있었는지 통 말을 안 해요.
/content/drive/MyDrive/wav_16k/dialog_00301099.wav,저기/ 양양제 가격이 생각보다는 비쌌어요.
/content/drive/MyDrive/wav_16k/dialog_00301121.wav,저기/ 코로나가 끝나고 하루빨리 해외여행 가고 싶다.
/content/drive/MyDrive/wav_16k/dialog_00301109.wav,그/ 나는 우리 아들한테 부동산 물려줄 거야.
/content/drive/MyDrive/wav_16k/dialog_00301120.wav,음/ 코로나 확진자 우리 동네에도 (떴어)/(떳어).
/content/drive/MyDrive/wav_16k/dialog_00301125.wav,저기/ 오늘 건강검진받을 병원이 친구와 같은 곳이야.
/content/drive/MyDrive/wav_16k/dialog_00301117.wav,아/ 이날의 움직임은 여전히 부정적인 환경 속에서의 기술적 반등으로 판단됩니다.
/content/drive/MyDrive/wav_16k/dialog_00301110.wav,아/ 환경보호를 위해 플라스틱을 줄이자.
/content/drive/MyDrive/wav_16k/dialog_00301116.wav,음/ 날씨는 매우 중요한 조건이 된다.
/content/drive/MyDrive/wav_16k/dialog_00301118.wav,그/ 난 꼭 한 번 파리에 있는 에펠탑을 보고 싶어.
/content/drive/MyDrive/wav_16k/dialog_00301122.wav,음/ 공포영화를 보면 내용들이 무서워.
/content/drive/MyDrive/wav_16k/dialog_00301123.wav,저기/ 아무도 그곳을 고향이라고 말하지 않아요.
/content/drive/MyDrive/wav_16k/dialog_00301111.wav,아/ 경제성장으로 인해 인플레이션이 심해졌어.
/content/drive/MyDrive/wav_16k/dialog_00301112.wav,음/ 이성적에 지금 잠이 오냐 잠이 와.
/content/drive/MyDrive/wav_16k/dialog_00301124.wav,그/ 너는 경제가 뭐라고 생각해?
/content/drive/MyDrive/wav_16k/dialog_00301114.wav,음/ 대출이자를 낮출 수 있는 방법이 뭐가 있을까?
/content/drive/MyDrive/wav_16k/dialog_00301115.wav,음/ 온난화가 지구를 망치고 있는 거야.
/content/drive/MyDrive/wav_16k/dialog_00301119.wav,아/ 식사 좀 하고 가시죠 가실 길도 먼데요.
/content/drive/MyDrive/wav_16k/dialog_00301113.wav,아/ 우리 강아지는 털갈이를 해서 털이 너무 많이 빠져요.
/content/drive/MyDrive/wav_16k/dialog_00301129.wav,저기/ 적금 만기가 (언제까지예요)/(언제까지에요)?
/content/drive/MyDrive/wav_16k/dialog_00301126.wav,그/ 오늘 날씨가 너무 좋아서 기분까지 좋다.
/content/drive/MyDrive/wav_16k/dialog_00301130.wav,음/ 우리 가족은 말이 부족합니다.
/content/drive/MyDrive/wav_16k/dialog_00301127.wav,아/ 발리에 바닷가를 걸어 봤어요.
/content/drive/MyDrive/wav_16k/dialog_00301132.wav,저기/ 보험에 먼저 가입해야겠네요.
/content/drive/MyDrive/wav_16k/dialog_00301131.wav,아/ 홈쇼핑 방송은 소비를 부추겨요.
/content/drive/MyDrive/wav_16k/dialog_00301128.wav,아/ 횡성 한우축제에 가보고 싶습니다.
/content/drive/MyDrive/wav_16k/dialog_00301134.wav,저기/ 고향 말산 들어도 풍경이 그려지네요.
/content/drive/MyDrive/wav_16k/dialog_00301135.wav,아/ 나이가 몇인데 다짜고짜 반말이야.
/content/drive/MyDrive/wav_16k/dialog_00301133.wav,음/ 부동산은 많이 매물을 보아야 보는 눈이 생겨요.
/content/drive/MyDrive/wav_16k/dialog_00301137.wav,음/ 건강관리는 항상 해야 하는 겁니다.
/content/drive/MyDrive/wav_16k/dialog_00301140.wav,아/ 자산관리가 갈수록 중요해지고 있어.
/content/drive/MyDrive/wav_16k/dialog_00301136.wav,아/ 이번 겨울에는 휴가가 없을 것 같아.
/content/drive/MyDrive/wav_16k/dialog_00301138.wav,아/ 보험 권유 좀 그만해. 귀찮아.
/content/drive/MyDrive/wav_16k/dialog_00301139.wav,저기/ 학원 앞에서 만나 함께 학교에 가도록 하자.
/content/drive/MyDrive/wav_16k/dialog_00301142.wav,그/ 일본에서는 자주 지진이 일어난다고 합니다.
/content/drive/MyDrive/wav_16k/dialog_00301143.wav,아/ 친구가 방송통신위원회에서 일해.
/content/drive/MyDrive/wav_16k/dialog_00301145.wav,그/ 크고 보니 직업으로 안정성이 최고인 거 같아요.
/content/drive/MyDrive/wav_16k/dialog_00301144.wav,그/ 선생님 강의를 듣고 지루해서 졸았습니다.
/content/drive/MyDrive/wav_16k/dialog_00301141.wav,저기/ 대출 관리해주는 사람이 있어.ㄱ
/content/drive/MyDrive/wav_16k/dialog_00301156.wav,아/ 환경에 대해서 많은 공부를 했어.
/content/drive/MyDrive/wav_16k/dialog_00301150.wav,그/ 저녁 여섯시 이후에는 금식을 합니다.
/content/drive/MyDrive/wav_16k/dialog_00301153.wav,그/ 해외여행 사이트 잘 알아보고 여행 가세요.
/content/drive/MyDrive/wav_16k/dialog_00301154.wav,그/ 뉴욕에서 명품 구두를 장만했어요.
/content/drive/MyDrive/wav_16k/dialog_00301158.wav,음/ 직업으로써 공인중개사 어떻게 생각해?
/content/drive/MyDrive/wav_16k/dialog_00301147.wav,아/ 대학교 성적은 그렇게 안 중요한 거 같아요.
/content/drive/MyDrive/wav_16k/dialog_00301148.wav,음/ 식사를 할 땐 어른부터 드셔야 (돼요)/(되요).
/content/drive/MyDrive/wav_16k/dialog_00301149.wav,아/ 어제 건강검진 결과는 어땠나요?
/content/drive/MyDrive/wav_16k/dialog_00301151.wav,아/ 휴양지에서는 제발 조용히 쉬기만 하자.
/content/drive/MyDrive/wav_16k/dialog_00301146.wav,저기/ 휴양지에서 낚시해도 (되나)/(돼나)?
/content/drive/MyDrive/wav_16k/dialog_00301157.wav,아/ 방송에 다음 주쯤에 출연할 것 같아.
/content/drive/MyDrive/wav_16k/dialog_00301152.wav,그/ 다이어트가 그렇게 어렵나요 덜먹고 운동하면 빠지는 거 아닌가요.
/content/drive/MyDrive/wav_16k/dialog_00301155.wav,아/ 나도 부동산으로 돈 벌고 싶다.
/content/drive/MyDrive/wav_16k/dialog_00301166.wav,그/ 폭염에도 꿋꿋이 걸어가던데 말이야.
/content/drive/MyDrive/wav_16k/dialog_00301159.wav,저기/ 적금을 넣은 지 일 년 만에 해지한다.
/content/drive/MyDrive/wav_16k/dialog_00301162.wav,음/ 수요일은 세계도시 관련 수업 들어 세계도시에 대해 많이 배워.
/content/drive/MyDrive/wav_16k/dialog_00301167.wav,음/ 스트레스받았더니 위염이 도졌나 봐.
/content/drive/MyDrive/wav_16k/dialog_00301160.wav,음/ 이번 태풍은 큰 피해가 없길 (바라야지)/(바래야지).
/content/drive/MyDrive/wav_16k/dialog_00301168.wav,음/ 건강검진을 봤더니 콜라 좀 그만 마시래.
/content/drive/MyDrive/wav_16k/dialog_00301164.wav,음/ 머리가 너무 아파. 감기가 오려나?
/content/drive/MyDrive/wav_16k/dialog_00301163.wav,저기/ 우리나라 지역 특산물에 대해 얼마나 알고 있어?
/content/drive/MyDrive/wav_16k/dialog_00301161.wav,그/ 넌 이제 휴가 끝나서 아쉽겠네.
/content/drive/MyDrive/wav_16k/dialog_00301165.wav,음/ 제주도는 관광지로 유명한 게 뭐가 있니?
/content/drive/MyDrive/wav_16k/dialog_00301173.wav,음/ 적금은 한번 만들면 계속 만들게 돼요.
/content/drive/MyDrive/wav_16k/dialog_00301170.wav,아/ 휴가 겸+ 겸사+ 겸사 가는 거죠.
/content/drive/MyDrive/wav_16k/dialog_00301172.wav,아/ 커서 어떤 직업을 갖고 싶어요?
/content/drive/MyDrive/wav_16k/dialog_00301171.wav,그/ 건강검진 시기 늦추지 말고 꼭 받아 봐.
/content/drive/MyDrive/wav_16k/dialog_00301169.wav,아/ 그 가족은 가만 보니 문제가 (많더라고요)/(많더라구요).
/content/drive/MyDrive/wav_16k/dialog_00301178.wav,저기/ 주택청약 알아보려고 왔는데요 종류가 많아서 어려워요 도와주세요.
/content/drive/MyDrive/wav_16k/dialog_00301180.wav,아/ 폭염에 지친 몸을 시원한 초계탕으로 이겨봅시다.
/content/drive/MyDrive/wav_16k/dialog_00301176.wav,저기/ 난 그냥 종합 비타민 먹는데 넌 건강 어떻게 챙겨.
/content/drive/MyDrive/wav_16k/dialog_00301174.wav,아/ 우리 자산관리를 어디다 맡겨야 할지 모르겠어요.
/content/drive/MyDrive/wav_16k/dialog_00301181.wav,저기/ 부동산 관련해서는 긍정적인 생각이 들어요.
/content/drive/MyDrive/wav_16k/dialog_00301175.wav,저기/ 환경에 대해선 매번 의문이 들어요.
/content/drive/MyDrive/wav_16k/dialog_00301177.wav,음/ 태풍에는 다양한 이름이 지어집니다.
/content/drive/MyDrive/wav_16k/dialog_00301179.wav,음/ 지진이 일어나면은 어디로 대피하나요?
/content/drive/MyDrive/wav_16k/dialog_00301184.wav,아/ 경제 위기여도 여기는 손님이 끊이지 않네요.
/content/drive/MyDrive/wav_16k/dialog_00301187.wav,그/ 박 대리님 올해 여름휴가는 어디로 가세요?
/content/drive/MyDrive/wav_16k/dialog_00301185.wav,음/ 진아야 학교생활은 어때?
/content/drive/MyDrive/wav_16k/dialog_00301186.wav,음/ 선생님이 알려주시는 것만 잘 배우면 (돼요)/(되요).
/content/drive/MyDrive/wav_16k/dialog_00301183.wav,아/ 이제 우리도 건강관리가 필요한 나이가 됐어요.
/content/drive/MyDrive/wav_16k/dialog_00301182.wav,저기/ 헬스장에 가시면 어떤 운동을 주로 하시나요?
/content/drive/MyDrive/wav_16k/dialog_00301190.wav,저기/ 친구들끼리는 사이좋게 지내야.
/content/drive/MyDrive/wav_16k/dialog_00301189.wav,음/ 저는 프리랜서라는 직업을 가지고 있어요.
/content/drive/MyDrive/wav_16k/dialog_00301191.wav,그/ 휴양지에서 소리 지르고 그러면 못써요.
/content/drive/MyDrive/wav_16k/dialog_00301193.wav,음/ 불꽃놀이 축제할 때 가면을 쓰고 갈 거야.
/content/drive/MyDrive/wav_16k/dialog_00301195.wav,아/ 식이요법 말고 운동도 필요해.
/content/drive/MyDrive/wav_16k/dialog_00301192.wav,그/ 주택청약은 내 집 마련의 기본이지. 근데 예금자 보호는 안되더라.
/content/drive/MyDrive/wav_16k/dialog_00301188.wav,저기/ 여긴 내가 인상 깊게 본 영화의 배경지인 뉴욕이야.
/content/drive/MyDrive/wav_16k/dialog_00301194.wav,그/ 폭염 속에서도 땀 흘리며 열심히 일하시는 분들이 많아.
/content/drive/MyDrive/wav_16k/dialog_00301203.wav,그/ 경제가 나아지면 일자리도 많아질 거야.
/content/drive/MyDrive/wav_16k/dialog_00301205.wav,음/ 폭염이 심해서 에어컨을 샀어요.
/content/drive/MyDrive/wav_16k/dialog_00301197.wav,그/ (네가)/(니가) 이 직업을 선택한 이유가 뭔지 궁금해.
/content/drive/MyDrive/wav_16k/dialog_00301198.wav,아/ 저 선생님은 지방으로 발령 났어요.
/content/drive/MyDrive/wav_16k/dialog_00301202.wav,음/ 코로나 바이러스 때문에 장사가 힘드네요.
/content/drive/MyDrive/wav_16k/dialog_00301200.wav,음/ 국어 선생님이 되고 싶어요.
/content/drive/MyDrive/wav_16k/dialog_00301201.wav,저기/ 음악을 소재로 한 앨범들이 나왔습니다.
/content/drive/MyDrive/wav_16k/dialog_00301204.wav,음/ 청약저축 모바일로도 가입이 가능한 까요?
/content/drive/MyDrive/wav_16k/dialog_00301196.wav,아/ 언제나 운동은 하기 싫지만 하면 좋아.
/content/drive/MyDrive/wav_16k/dialog_00301199.wav,저기/ 주거 환경 업무 환경도 다 환경의 범주 안에 있죠.
/content/drive/MyDrive/wav_16k/dialog_00301206.wav,아/ 음식을 골고루 먹어야 건강해져요.
/content/drive/MyDrive/wav_16k/dialog_00301212.wav,그/ 제일 좋아하는 음악이 뭔가요?
/content/drive/MyDrive/wav_16k/dialog_00301210.wav,저기/ 성적 올리기로 선생님과 약속을 했어요.
/content/drive/MyDrive/wav_16k/dialog_00301209.wav,저기/ 식사가 끝나고 연락드릴게요.
/content/drive/MyDrive/wav_16k/dialog_00301207.wav,음+ 음식 따라 여행을 다니는 사람도 있어요.
/content/drive/MyDrive/wav_16k/dialog_00301208.wav,저기/ 제 나이가 벌써 환갑이에요.
/content/drive/MyDrive/wav_16k/dialog_00301213.wav,저기/ 운동하기 전에 준비 운동을 꼭 해.
/content/drive/MyDrive/wav_16k/dialog_00301211.wav,음/ 엄마 오늘 저녁 메뉴는 뭐야? 나 배고파.
/content/drive/MyDrive/wav_16k/dialog_00301214.wav,음/ 오늘도 야근이야. 다음 주 휴가까지 언제 기다리지.
/content/drive/MyDrive/wav_16k/dialog_00301216.wav,그/ 건강한 습관을 하나만 알려주세요.
/content/drive/MyDrive/wav_16k/dialog_00301220.wav,음/ 자산관리가 참 막막한데 어떡하지?
/content/drive/MyDrive/wav_16k/dialog_00301218.wav,저기/ 저도 제 인생이 있다고 했잖아요.
/content/drive/MyDrive/wav_16k/dialog_00301219.wav,음/ 이번에 성적이 많이 올랐어.
/content/drive/MyDrive/wav_16k/dialog_00301215.wav,음/ 방송사고를 대비한 멘트입니다.
